Element;Node-1;Node-2;Node-3;Node-4
2024;1212;125;1337;1333
2025;2675;3996;150;2528
2026;1337;1334;1534;149
2027;3988;4135;1038;2521
2028;2322;4014;149;2010
2029;1389;1339;1123;68
2030;138;2282;1388;1341
2031;1788;1701;1904;4550
2032;1055;6;1385;1345
2033;1345;1385;1609;2321
2034;1222;134;1418;1346
2035;1419;159;1244;4549
2036;1381;1377;1050;2
2037;1053;5;1384;1348
2038;1384;1349;142;2320
2039;1056;1330;1385;6
2040;1400;1025;1242;4546
2041;67;1134;1352;1400
2042;1130;1129;1395;1353
2043;1031;3221;1354;1393
2044;1394;1354;3221;1030
2045;1031;3928;3923;3014
2046;1393;1355;3928;1031
2047;1032;2975;2951;2901
2048;3923;3928;1032;2901
2049;1033;3995;2529;2584
2050;2951;2975;1033;2698
2051;1390;1358;1124;57
2052;2529;3995;1034;2211
2053;1138;71;1401;1359
2054;1336;1359;1923;1038
2055;1401;1360;1535;1039
2056;1140;73;1402;1361
2057;1141;74;1403;1362
2058;2632;2724;1041;2553
2059;1143;75;1404;1364
2060;1043;3966;1364;1404
2061;3927;1365;1405;1044
2062;3954;1366;1406;1045
2063;1045;2361;2300;3973
2064;1408;1147;79;1368
2065;1221;133;1417;1369
2066;1418;1369;3997;158
2067;1220;132;1416;1370
2068;1417;1370;2653;157
2069;1219;131;1415;1371
2070;2653;156;2617;2594
2071;1218;130;1414;1372
2072;1217;1216;1413;1373
2073;3501;3507;152;4027
2074;1412;1374;3507;153
2075;3955;1375;1410;151
2076;1411;152;3507;1374
2077;151;3996;2675;3870
2078;1410;1376;3996;151
2079;1340;1378;2666;147
2080;1328;1379;1537;148
2081;1377;146;4555;1380
2082;1381;1347;145;3994
2083;3;1052;1420;1382
2084;3953;144;4582;1790
2085;1382;1420;144;3953
2086;1052;4;1383;1420
2087;1386;1343;140;4550
2088;1342;139;2147;1387
2089;1389;1338;1536;1036
2090;1818;2318;1036;1743
2091;1390;1339;2318;1035
2092;1395;1394;1030;3979
2093;1028;1397;1329;3524
2094;3544;3956;1028;3503
2095;1027;1398;1350;3956
2096;1026;1399;1351;1993
2097;1799;1923;1039;1709
2098;2300;2361;1046;2132
2099;1409;1333;4014;150
2100;1216;129;1412;1413
2101;2215;158;2213;2188
2102;1645;1577;446;1445
2103;1422;1194;111;1456
2104;33;1488;1484;1090
2105;1449;1169;1168;1541
2106;1456;1427;1568;1641
2107;1428;101;1177;1472
2108;1551;623;1723;1634
2109;1431;94;1165;1457
2110;735;1499;1432;4055
2111;530;1495;1433;1540
2112;1452;1435;1496;465
2113;1443;1437;1552;1572
2114;1647;1502;668;1438
2115;1440;1164;1163;1493
2116;1440;1493;1573;1556
2117;1454;98;1172;1547
2118;1500;1649;515;1224
2119;1447;1444;1581;529
2120;1557;1562;1446;1453
2121;1540;1450;1590;530
2122;137;1579;1451;1489
2123;1545;1452;465;1630
2124;1453;1442;1553;1557
2125;699;1725;1454;1547
2126;1422;1456;1641;426
2127;1457;1439;1564;1551
2128;1644;1576;736;1490
2129;1459;26;1077;1486
2130;483;1654;1460;1549
2131;1491;1460;1654;1561
2132;447;1498;1461;4054
2133;1462;1430;1558;482
2134;1648;1607;500;1463
2135;4055;1464;1633;735
2136;1571;1555;572;1996
2137;1542;1467;1589;638
2138;1588;1544;1469;1737
2139;638;1494;1471;1542
2140;755;1504;4558;1472
2141;1473;1468;1559;1566
2142;1487;1102;1103;1546
2143;1477;1470;1554;1563
2144;1478;1480;1497;717
2145;1546;1478;717;1632
2146;1479;1492;1570;1555
2147;1480;736;1576;1497
2148;1483;1107;1108;1229
2149;1481;1483;1584;1642
2150;1428;775;1565;1482
2151;1643;1698;1820;1582
2152;1501;1646;652;1225
2153;1646;1580;1485;652
2154;1486;1465;1571;1550
2155;4598;1632;717;1621
2156;1424;406;1643;1488
2157;1569;610;2335;1570
2158;1572;598;2334;1573
2159;1471;1494;1603;624
2160;638;1669;3125;1494
2161;1495;3124;4045;1604
2162;1433;1495;1604;558
2163;447;1631;1940;1619
2164;428;1575;1498;1711
2165;1649;1500;1605;514
2166;1646;1501;1606;653
2167;1575;1503;427;1434
2168;1664;4597;1504;1574
2169;1504;4597;1753;4558
2170;1505;1960;4568;1592
2171;1593;1506;228;1689
2172;3938;1506;1593;1894
2173;3939;1508;1594;1893
2174;1512;1533;1599;1780
2175;360;1281;1512;1694
2176;1532;1600;4564;1514
2177;821;1288;1514;1695
2178;4609;1516;382;1697
2179;1602;3929;1516;4609
2180;1597;1519;1963;1896
2181;1520;1962;1595;1690
2182;1611;1521;250;1703
2183;1598;3940;205;1693
2184;1528;4611;1601;3930
2185;1529;1961;1591;249
2186;1908;271;3987;1888
2187;3937;981;1596;1899
2188;1599;1533;383;1650
2189;1610;1538;143;1906
2190;1553;1442;1539;1640
2191;1559;1468;1543;1639
2192;1459;1486;1550;1635
2193;1431;1457;1551;1634
2194;598;2634;2555;2516
2195;1470;1473;1566;1554
2196;610;2633;2554;2515
2197;584;1562;1557;3163
2198;1667;1558;1630;4599
2199;1566;1559;611;3162
2200;1666;1560;1632;4598
2201;466;1668;1561;1654
2202;1940;1631;1561;1668
2203;1562;584;2634;1552
2204;610;1569;1563;2633
2205;1475;1477;1563;1569
2206;623;1551;1564;1997
2207;1622;4577;4632;1685
2208;1651;1583;1622;797
2209;1941;716;1665;734
2210;1633;1567;1941;1620
2211;405;1652;1786;1568
2212;572;1555;1570;2335
2213;559;1550;1571;1996
2214;597;1556;1573;2334
2215;1664;754;1752;4648
2216;1663;428;1751;407
2217;1644;756;1785;1721
2218;1578;136;1728;1835
2219;667;1647;1578;1835
2220;137;1660;1836;1579
2221;501;1648;1579;1836
2222;1928;1731;682;1580
2223;1927;1730;529;1581
2224;1820;1698;384;2062
2225;798;1429;1583;1651
2226;776;1653;1784;1584
2227;698;1655;1585;4629
2228;484;1657;1586;1607
2229;1658;4560;499;1726
2230;1590;1661;1670;530
2231;249;1688;1683;1625
2232;935;1505;1592;1686
2233;4568;1960;4567;1895
2234;1893;1594;1773;4624
2235;1894;4580;206;3938
2236;1002;1692;1681;3990
2237;1897;1892;4562;227
2238;227;3940;1598;1897
2239;4564;1600;1750;4595
2240;1601;1653;776;3930
2241;1602;1652;405;3929
2242;625;1639;1603;4044
2243;557;1640;1604;4045
2244;1749;498;1930;1926
2245;1748;684;1931;1925
2246;1747;501;1826;1929
2247;4629;1585;1608;1746
2248;1902;4553;1789;164
2249;166;4620;1610;1906
2250;228;1521;1611;1689
2251;1687;1612;1794;956
2252;957;1524;1612;1687
2253;1800;1613;1910;1017
2254;1709;1613;1800;1016
2255;1706;1614;1796;340
2256;1615;821;1695;4596
2257;4571;1797;1707;4572
2258;1792;1616;1705;823
2259;1696;1616;1792;800
2260;1793;1617;1708;358
2261;1697;1617;1793;381
2262;1801;1618;1710;1759
2263;1802;1619;1940;448
2264;1711;1619;1802;1912
2265;734;1803;1620;1941
2266;1712;1620;1803;1913
2267;1804;1621;1713;1760
2268;4577;1565;775;4591
2269;1623;1969;1678;4566
2270;3989;183;4614;1680
2271;1679;1624;1970;1891
2272;1625;1683;1888;3987
2273;1716;1626;1807;4737
2274;1948;1627;1715;273
2275;1628;1714;1805;1947
2276;1833;1629;1717;1026
2277;1889;1629;1833;1004
2278;465;1618;4599;1630
2279;716;1941;1567;2030
2280;1872;636;1853;1838
2281;1871;545;1852;1837
2282;1707;2227;1636;4572
2283;865;1718;1636;2227
2284;1637;1719;1809;1950
2285;1949;1638;1720;337
2286;625;3044;3081;1639
2287;1559;1639;3081;611
2288;557;3045;3082;1640
2289;1553;1640;3082;571
2290;1698;1643;406;1783
2291;757;1721;1785;4030
2292;425;1722;1787;4029
2293;1580;1646;653;1928
2294;1581;1649;514;1927
2295;1650;383;1582;1820
2296;1780;1599;2062;1857
2297;1700;1786;404;1901
2298;1657;1684;483;1586
2299;1810;1758;715;1733
2300;1756;1656;1813;701
2301;4559;1656;1756;684
2302;4560;1658;1755;498
2303;2268;2362;669;2434
2304;2266;2363;1729;516
2305;137;1588;3941;1660
2306;1663;407;4604;1754
2307;1745;1732;1666;4643
2308;464;4644;1667;4599
2309;482;1558;1667;1734
2310;1940;1668;4587;448
2311;1668;466;1735;4587
2312;639;3125;1669;2688
2313;1659;1587;1736;651
2314;651;2329;3942;1659
2315;3941;1588;1737;543
2316;531;3124;1670;2689
2317;2026;1671;1738;296
2318;1812;1672;1739;888
2319;1672;1812;2027;1714
2320;1764;1673;1742;171
2321;1673;1764;1879;4585
2322;1763;1674;1878;170
2323;1742;1674;1763;171
2324;1675;1920;4664;1819
2325;1743;1675;1819;1013
2326;1676;4606;1817;2028
2327;2029;1677;1741;315
2328;1890;1681;1770;1023
2329;1024;3990;1681;1890
2330;1682;1887;913;3986
2331;1888;1683;1767;270
2332;2035;1735;466;1684
2333;1765;1685;1834;796
2334;797;1622;1685;1765
2335;936;4615;1774;1987
2336;1766;936;2093;914
2337;1767;248;2094;2220
2338;1690;1595;1778;184
2339;1779;1691;4678;4607
2340;4566;1596;981;1623
2341;1692;1597;1777;4651
2342;4630;2084;1023;1770
2343;4640;820;2037;4672
2344;381;1858;4724;1697
2345;1783;406;1754;4590
2346;756;1642;1699;1785
2347;426;1641;1700;1787
2348;1903;163;1701;1788
2349;2040;1905;1702;167
2350;339;1517;1706;4579
2351;340;2256;1907;4628
2352;1909;1799;1709;1016
2353;1710;445;1876;1759
2354;1912;1751;428;1711
2355;1713;737;1877;1760
2356;1805;1714;2027;911
2357;1914;888;1739;1808
2358;2028;1809;1719;1676
2359;1723;636;1872;1634
2360;1724;545;1871;1635
2361;1725;699;1655;1810
2362;1815;482;1734;4589
2363;1813;700;1732;4588
2364;1835;2362;1823;667
2365;1836;2363;1826;501
2366;1824;2020;1927;514
2367;1730;1927;2020;528
2368;1825;2021;1928;653
2369;1731;1928;2021;681
2370;1810;1733;4561;1725
2371;1814;1665;1916;2682
2372;4637;1917;2684;4680
2373;867;1884;1740;4606
2374;1919;1818;1743;1013
2375;1744;4644;1821;463
2376;463;4686;1831;1744
2377;1745;4643;1822;719
2378;719;4690;1832;1745
2379;1924;1746;1823;666
2380;1933;1747;1929;485
2381;1825;1748;1925;654
2382;1824;1749;1926;513
2383;4565;4564;4595;820
2384;4660;4647;774;4707
2385;4558;1753;4591;775
2386;1829;484;1933;2033
2387;2035;1757;467;1917
2388;1830;4692;2034;2046
2389;444;1801;1759;2168
2390;1876;445;1722;425
2391;738;1804;1760;2167
2392;1877;737;1721;757
2393;1995;1761;1880;2102
2394;2104;1761;1995;2043
2395;2105;1762;1881;622
2396;1855;1764;171;1979
2397;4634;1765;2036;4671
2398;914;2059;4649;1766
2399;1682;1686;1766;4649
2400;1680;1768;161;2058
2401;1678;1969;1003;1889
2402;1769;1004;2088;982
2403;181;2086;1771;3991
2404;1868;4731;1772;4610
2405;248;1688;1772;4731
2406;1773;4667;1867;4624
2407;959;2158;1774;1895
2408;4683;1866;4626;1775
2409;4697;1776;4654;204
2410;226;1892;1897;4613
2411;4625;1865;4652;1001
2412;4651;1777;1001;1770
2413;1862;4642;4627;2155
2414;4607;4678;1863;4608
2415;1899;959;1895;4567
2416;1781;4725;1859;4781
2417;1945;1653;1781;2016
2418;1782;4724;1858;4778
2419;1944;1652;1782;2017
2420;777;1784;1653;1945
2421;404;1786;1652;1944
2422;1903;1788;1998;162
2423;145;3953;1790;1999
2424;1873;167;4620;166
2425;1794;933;1870;956
2426;4711;1795;251;2024
2427;2052;361;1980;2255
2428;1797;4622;2118;2130
2429;842;1707;1797;2130
2430;1882;317;1268;1279
2431;464;1922;1821;4644
2432;1938;2005;1802;448
2433;429;1912;1802;2005
2434;734;1939;2006;1803
2435;1913;1803;2006;753
2436;718;1921;1822;4643
2437;1621;1804;718;4598
2438;4670;1851;1947;1805
2439;1850;1948;273;1976
2440;1807;4736;1849;4810
2441;4737;1807;4810;293
2442;865;2227;1846;1971
2443;1885;889;1243;1321
2444;845;1848;1809;2028
2445;1950;1809;1848;823
2446;4561;1733;716;2030
2447;1844;2026;296;1967
2448;1883;295;1236;1312
2449;1915;1811;2000;318
2450;1939;1814;733;2056
2451;1938;1816;449;2055
2452;448;4587;1816;1938
2453;2028;1817;1842;845
2454;1922;464;1801;444
2455;2003;1921;738;4776
2456;1929;1826;502;1959
2457;1827;2014;2198;2007
2458;1930;1827;2007;497
2459;2008;1828;2013;2201
2460;1931;1828;2008;685
2461;1829;2033;4638;2047
2462;4631;2170;2113;1943
2463;4636;2169;2112;1942
2464;4671;2037;820;4634
2465;4634;1750;797;1765
2466;1833;1026;1993;1875
2467;2362;1835;1728;669
2468;1871;1837;544;4047
2469;1872;1838;637;4046
2470;4648;1839;4707;774
2471;1937;1840;2009;2044
2472;1840;407;1751;1936
2473;1841;4765;1819;4664
2474;1841;2149;2065;4765
2475;1842;2070;1972;845
2476;1973;1843;2069;336
2477;337;2029;1843;1973
2478;273;2026;1844;1976
2479;1975;1845;2073;4738
2480;911;2027;1845;1975
2481;1971;1846;4806;864
2482;2023;1847;2077;357
2483;358;1949;1847;2023
2484;2022;4829;2076;824
2485;2078;1974;4810;1849
2486;251;1948;1850;2024
2487;933;4668;1851;2025
2488;2011;1852;545;4653
2489;2012;1853;636;2122
2490;1016;1800;1854;1978
2491;2082;1854;2153;995
2492;2061;1855;1979;194
2493;1856;2146;193;2060
2494;361;1780;1857;1980
2495;1994;384;1946;385
2496;1859;800;1982;4830
2497;1981;1860;2115;380
2498;381;1793;1860;1981
2499;1982;1861;2114;801
2500;800;1792;1861;1982
2501;4642;184;1778;4641
2502;226;2229;2161;1868
2503;4613;1864;2229;226
2504;4652;2085;1985;4630
2505;4625;1001;1777;4574
2506;207;4626;1866;2236
2507;4683;1988;2096;1866
2508;2154;979;2235;978
2509;4624;1867;2235;979
2510;4731;1868;4770;1990
2511;1869;229;1795;4711
2512;1869;4711;2024;2117
2513;2116;4669;1870;4773
2514;1889;1004;1769;1678
2515;2098;190;4735;1991
2516;1992;186;2099;1874
2517;164;1789;1874;2479
2518;1004;1833;1875;2352
2519;170;2468;2369;2278
2520;4585;4612;2010;149
2521;4612;4585;1879;4617
2522;1880;559;1996;2102
2523;1881;623;1997;2103
2524;1884;1301;1316;890
2525;1886;1245;1327;294
2526;2312;2059;2131;4739
2527;1888;270;4736;1908
2528;4015;160;2058;2127
2529;2132;1952;1890;1023
2530;2057;182;1249;1322
2531;3991;1771;1891;1951
2532;4610;1892;226;1868
2533;3937;1899;4567;958
2534;1777;1597;1896;4574
2535;1897;1598;1776;4613
2536;1898;1778;1595;1962
2537;1596;1779;4607;1899
2538;2019;1902;164;2316
2539;2039;1903;162;2238
2540;1344;1386;4550;1904
2541;168;1999;1905;4619
2542;1906;143;2038;166
2543;1907;318;2000;1798
2544;1807;1626;1908;4736
2545;4616;3931;1015;2402
2546;293;2067;1911;4737
2547;1936;429;2031;408
2548;1935;753;2032;773
2549;2072;1914;865;1971
2550;2071;1915;318;2271
2551;715;2046;2178;2018
2552;2015;467;2047;4713
2553;1816;4637;4680;449
2554;891;2068;1918;4650
2555;2467;2368;2276;1014
2556;1921;2003;1954;1822
2557;1922;2004;1955;1821
2558;1923;1359;1401;1039
2559;697;1932;1924;1958
2560;2252;2163;654;1925
2561;2254;2164;513;1926
2562;1932;697;2034;4692
2563;4629;1932;4692;698
2564;2033;1933;485;4639
2565;4660;1934;796;1834
2566;4707;1839;4786;4721
2567;1839;1935;773;4786
2568;1839;4648;1752;1935
2569;1937;2299;1977;4604
2570;2055;4748;2486;430
2571;2469;733;2337;3820
2572;1942;2112;2013;701
2573;1943;2113;2014;481
2574;1781;4781;4782;2016
2575;4668;4623;1947;1851
2576;1704;1628;1947;4623
2577;1948;251;1703;1627
2578;1949;358;1708;1638
2579;1950;823;1705;1637
2580;4650;2312;4739;891
2581;890;4557;2054;2001
2582;2119;1954;739;2185
2583;758;2108;2167;1956
2584;424;2109;2168;1957
2585;1958;2269;2138;697
2586;485;1929;1959;4693
2587;1959;502;2192;4757
2588;4765;1964;1013;1819
2589;2067;1965;315;1911
2590;2068;1966;868;1918
2591;2071;1967;296;1915
2592;2073;1845;4730;2186
2593;2072;1968;888;1914
2594;4889;4888;2199;4959
2595;293;4810;1974;4888
2596;385;1946;1977;2299
2597;1862;1983;2087;4674
2598;2090;983;2326;4733
2599;1985;2156;2084;4630
2600;2085;4652;1865;4706
2601;2086;4712;204;1771
2602;2091;2325;225;2229
2603;2096;4868;2425;4740
2604;1989;956;1870;4669
2605;4731;1990;2094;248
2606;1873;1991;2040;167
2607;2039;1992;163;1903
2608;2314;2099;186;2371
2609;1005;4059;3544;2626
2610;2298;385;2299;2177
2611;384;1994;1857;2062
2612;2043;1995;560;2136
2613;2147;140;1343;1387
2614;4650;1918;2001;2054
2615;2124;4776;2108;2145
2616;739;1954;2003;4842
2617;2109;4775;444;2168
2618;443;1955;2004;4843
2619;4759;2198;480;2223
2620;702;2222;4758;2201
2621;2009;408;4783;2045
2622;2044;2009;2045;4796
2623;543;1852;2011;2309
2624;2104;546;4653;545
2625;2012;2173;2308;4694
2626;651;1853;2012;4694
2627;702;2201;2013;2112
2628;480;2198;2014;2113
2629;4807;2218;2015;4713
2630;4830;2107;4781;1859
2631;1945;778;1900;777
2632;4818;2106;4778;1858
2633;4779;4875;1944;2017
2634;2214;2018;2178;2209
2635;2321;2019;2386;142
2636;2101;513;2164;2259
2637;2100;654;2163;2258
2638;2022;823;1848;4829
2639;2307;2114;824;5037
2640;2306;2115;357;2304
2641;2026;273;1715;1671
2642;2029;337;1720;1677
2643;2110;2031;429;2005
2644;2049;4638;2033;4639
2645;4777;2034;697;2138
2646;2048;2046;2034;4777
2647;1474;700;1727;1466
2648;1462;482;1726;1436
2649;819;2121;4671;2036
2650;4601;4600;2248;2420
2651;4621;2238;162;2234
2652;2040;2324;4619;1905
2653;2211;2041;2134;2219
2654;635;2105;2042;2753
2655;546;2104;2043;2805
2656;4796;4784;2177;2044
2657;2044;2177;2299;1937
2658;4783;2137;4848;2247
2659;714;2178;2046;2048
2660;2332;714;2441;713
2661;4638;2049;2442;468
2662;2049;4639;2139;2250
2663;685;2008;2050;2140
2664;497;2007;2051;2141
2665;2052;2255;341;2142
2666;1796;2052;2142;340
2667;2053;2143;2208;4583
2668;146;3994;2053;4583
2669;2054;4557;2126;1953
2670;2059;2312;1953;1887
2671;2110;2055;430;2190
2672;2111;2056;752;2189
2673;2188;2057;159;2215
2674;4563;2133;2127;2058
2675;2131;2059;914;2230
2676;2060;193;2464;2179
2677;2180;2061;194;2264
2678;2384;2445;195;2556
2679;2133;2063;2147;139
2680;2224;4621;2234;4563
2681;1012;1919;2064;2446
2682;4764;4763;2181;4822
2683;4805;2065;4764;2148
2684;819;2036;2066;2260
2685;2183;2070;869;2288
2686;4738;2073;910;2206
2687;4973;4972;5084;2187
2688;4901;4900;274;4974
2689;841;2202;4847;2075
2690;2204;2076;846;2291
2691;2078;4887;2205;292
2692;2079;4738;2206;932
2693;2025;2079;932;4773
2694;4975;4974;2207;5065
2695;2081;1015;3931;1909
2696;2461;2082;995;4841
2697;979;2154;1865;4625
2698;2523;4706;978;4762
2699;2226;4712;2086;181
2700;1768;4674;2087;161
2701;4679;2088;1004;2352
2702;2423;2281;4726;185
2703;2228;960;2092;2158
2704;2229;225;4769;2161
2705;4768;2091;2229;1864
2706;2092;960;2452;937
2707;2093;936;1987;4710
2708;1867;4761;2095;2235
2709;208;2155;2236;4740
2710;4769;2453;2097;2161
2711;189;2581;2098;2162
2712;2387;2479;187;2565
2713;4679;2352;1005;4716
2714;1875;1993;1027;4059
2715;2353;2100;2258;680
2716;2354;2101;2259;527
2717;573;2245;2102;2166
2718;596;2244;2103;2165
2719;546;4698;2123;4653
2720;2105;635;2122;1762
2721;4818;1981;380;4890
2722;4890;4891;2106;4818
2723;4830;1982;801;4916
2724;4917;4916;2397;2491
2725;738;2167;2108;4776
2726;2109;2144;2125;4775
2727;2169;2128;702;2112
2728;2170;2129;480;2113
2729;4669;2116;4774;955
2730;230;1988;2117;2310
2731;4672;2130;2118;4640
2732;2242;4753;4687;4686
2733;2121;819;2172;841
2734;841;2075;4701;2121
2735;2738;2173;635;2753
2736;2011;4653;2123;2174
2737;2124;759;2175;4842
2738;2125;423;2176;4843
2739;2283;1046;1407;1408
2740;4016;1952;2283;1047
2741;2282;139;1342;1388
2742;4015;2127;2282;138
2743;721;2489;2458;4863
2744;2129;2340;2223;480
2745;2075;4806;2150;4701
2746;2424;2131;2230;4871
2747;2233;2300;2132;1023
2748;2219;2134;1012;2336
2749;408;2031;2137;4783
2750;2247;4848;2501;4920
2751;4693;2139;4639;485
2752;2163;2252;2349;655
2753;2164;2254;2350;512
2754;2142;2351;2256;340
2755;2212;2143;168;4695
2756;2286;424;2373;2476
2757;2125;2144;4932;423
2758;2285;758;2372;2474
2759;2124;2145;4934;759
2760;1846;842;2150;4806
2761;270;1767;2220;2151
2762;4887;2151;2220;269
2763;2152;994;2357;2262
2764;993;2257;2152;2262
2765;2463;2358;2462;2263
2766;2089;2155;208;2423
2767;2157;4675;4621;2224
2768;2158;959;4608;2228
2769;915;2221;2160;2578
2770;4600;2315;2331;2248
2771;2258;2163;655;2328
2772;2259;2164;512;2327
2773;2119;2241;4690;719
2774;2128;2169;720;2489
2775;2120;2242;4686;463
2776;2129;2170;462;2490
2777;2171;1358;1390;1035
2778;2319;2172;2355;4876
2779;650;2308;2173;2738
2780;4842;2175;4905;739
2781;4843;2176;4907;443
2782;4785;4784;4796;386
2783;468;2210;4807;4713
2784;2359;2179;2464;4874
2785;2180;2264;2422;3862
2786;2323;2181;4763;992
2787;2292;2182;2374;335
2788;336;2069;2182;2292
2789;2375;2291;846;2183
2790;2184;443;4907;4834
2791;4834;2348;4753;2242
2792;2185;4837;2241;2119
2793;2293;2186;4817;2377
2794;910;2073;2186;2293
2795;772;2284;2189;2280
2796;2190;430;2279;409
2797;2281;4728;4727;4726
2798;4757;503;4824;2267
2799;319;2274;2194;2271
2800;4899;2194;2274;4972
2801;4909;2195;864;2270
2802;180;2240;4827;2196
2803;203;4827;2240;2346
2804;2344;4760;2239;4792
2805;4780;983;1984;2197
2806;1974;2366;2199;4888
2807;2275;2200;2273;892
2808;4758;2050;2008;2201
2809;2383;2203;2292;335
2810;357;2077;2203;2304
2811;252;2080;4975;4976
2812;274;2294;2207;4974
2813;169;4618;2390;4592
2814;4592;4583;2208;169
2815;2419;2209;2332;2697
2816;732;2214;2209;2419
2817;2211;2219;2398;2529
2818;4695;2313;4755;2212
2819;4695;168;4619;2313
2820;2407;2213;158;3997
2821;181;3991;2213;2407
2822;2214;732;2337;2682
2823;2516;2216;2334;598
2824;2216;2516;4795;2552
2825;2515;2217;2335;610
2826;2217;2515;4797;2551
2827;2338;2218;4807;450
2828;2218;2338;2684;2015
2829;1011;2398;2219;2409
2830;2230;2221;915;4871
2831;2222;703;2251;4758
2832;2223;479;2253;4759
2833;4760;4679;4716;2239
2834;2225;1022;4570;2233
2835;181;2407;2415;2226
2836;180;2196;2226;2415
2837;842;1846;2227;1707
2838;1863;2090;2228;4608
2839;2228;2090;4733;960
2840;2131;2424;2341;4739
2841;2231;2317;269;2159
2842;2232;4815;2342;938
2843;2578;2232;2451;916
2844;2234;2063;2133;4563
2845;2235;2095;4762;978
2846;1866;2096;4740;2236
2847;4682;2454;3977;1022
2848;1022;2225;2237;4682
2849;2238;4621;4675;4676
2850;2239;4767;2456;4792
2851;4827;203;1986;2196
2852;4691;720;2169;4636
2853;2242;2120;2184;4834
2854;4687;462;2170;4631
2855;2243;634;2753;2042
2856;2413;2246;561;2499
2857;4849;547;2754;2805
2858;2460;387;2557;2356
2859;2248;2331;2560;4702
2860;2140;686;4801;2349
2861;4803;2253;2646;4892
2862;2141;496;4804;2350
2863;318;1907;2256;2394
2864;2276;2402;2480;992
2865;2355;818;2768;4876
2866;386;2460;2356;4785
2867;2379;362;4714;4715
2868;2569;2263;2462;4646
2869;2422;2264;216;2504
2870;2265;2421;2277;4822
2871;2363;2266;502;1826
2872;2362;2268;666;1823
2873;2434;669;2545;670
2874;4853;2405;696;2269
2875;2270;5036;2365;4909
2876;2270;864;4847;4910
2877;2272;292;2205;2367
2878;2402;2276;2368;4616
2879;4822;2277;2148;4764
2880;4673;2417;192;4756
2881;2399;2279;430;2486
2882;2280;2470;2572;772
2883;2032;2284;4851;773
2884;2570;2285;2474;780
2885;2571;2286;2476;401
2886;2482;2287;4959;2199
2887;4175;5126;3852;334
2888;3880;5190;5189;2981
2889;2376;297;4174;4012
2890;887;2365;2483;4816
2891;2377;886;4011;5004
2892;931;2302;2381;3922
2893;2187;2294;274;4973
2894;795;2378;2295;2542
2895;2494;2408;4963;5020
2896;2296;2408;403;4859
2897;4858;2297;778;4782
2898;362;2083;2298;4714
2899;5104;5024;4939;2411
2900;2307;2303;3909;4986
2901;2303;2307;5037;5057
2902;4681;2305;4612;4617
2903;4594;2305;2512;173
2904;380;2115;2306;4962
2905;801;2114;2307;4986
2906;2310;252;4976;2301
2907;4774;2311;4845;2410
2908;2116;4844;2311;4774
2909;2054;1953;2312;4650
2910;2574;4862;210;2611
2911;2038;2385;2315;4600
2912;2331;2315;165;2428
2913;2387;2316;164;2479
2914;2385;2386;165;2315
2915;2317;2231;2388;5014
2916;2367;268;3774;2739
2917;2318;1339;1389;1036
2918;4911;2742;5044;2364
2919;2360;970;4049;2639
2920;2487;2326;2344;4792
2921;527;2259;2327;2821
2922;680;2258;2328;2822
2923;4793;4772;2548;2694
2924;2547;4696;2440;4685
2925;2441;714;2048;4777
2926;4820;2333;2699;451
2927;990;2860;2814;2756
2928;2337;732;2448;3820
2929;2338;4748;4680;2684
2930;2507;2339;721;2746
2931;703;2222;2339;2507
2932;2508;2340;461;2747
2933;479;2223;2340;2508
2934;2452;2342;4815;937
2935;2453;2343;247;2097
2936;2388;2430;2667;268
2937;2326;2487;2403;4733
2938;4869;2404;225;2325
2939;4752;4751;2347;4838
2940;4754;4753;2348;4835
2941;4801;2431;655;2349
2942;2450;4790;4771;2606
2943;2394;319;2271;318
2944;2485;2353;680;2672
2945;2484;2354;527;2671
2946;2520;4937;2557;364
2947;2461;2357;994;2082
2948;2685;4898;972;2736
2949;2463;4575;2632;2358
2950;2553;2462;2358;2632
2951;215;2642;2359;4874
2952;969;2265;2360;2639
2953;2181;2360;2265;4822
2954;2361;1367;1407;1046
2955;4910;863;5036;2270
2956;863;4910;2364;5044
2957;5036;2465;2483;2365
2958;2482;2199;2366;2466
2959;2466;2272;291;2549
2960;3770;291;2739;3774
2961;4664;4578;1014;1841
2962;4578;3988;2467;1014
2963;2369;4618;2505;2278
2964;2468;170;1878;4584
2965;2370;752;2469;751
2966;4826;2503;2371;4750
2967;2371;186;4729;4750
2968;2372;2475;2492;779
2969;2474;2372;779;2543
2970;2477;2373;424;1957
2971;2373;2477;2493;402
2972;5049;2374;2182;4960
2973;2291;2375;847;2382
2974;2376;5083;5084;2289
2975;2378;795;2533;818
2976;2613;2478;2379;363
2977;2380;275;3921;253
2978;2381;2293;909;3922
2979;848;3522;3945;4065
2980;2445;172;1855;2061
2981;2386;2019;2316;165
2982;5014;2388;268;2367
2983;4594;173;2637;2528
2984;2389;2480;2539;2525
2985;2390;146;4583;4592
2986;190;2519;2391;4735
2987;2391;2585;2530;191
2988;2392;670;2436;665
2989;2193;2392;665;4853
2990;2435;4823;4747;517
2991;794;2541;2395;2481
2992;2395;2541;2514;4851
2993;2408;2494;402;2493
2994;4986;2397;4916;801
2995;2414;2500;2692;410
2996;4969;2400;2443;4968
2997;561;2136;2400;2472
2998;595;2473;2401;2444
2999;621;2135;2401;2473
3000;2402;1015;2257;993
3001;3807;2605;2452;960
